Date,Open,High,Low,Close,Adj Close,Volume
2010-11-10,65.2,65.2,64.4,64.8,64.8,303725
2010-11-11,65.24,65.8,64.76,65.2,65.2,339675
2010-11-12,64.28,65.56,64.28,65.4,65.4,257550
2010-11-15,64.88,66.36,64.88,66.0,66.0,270025
2010-11-16,65.52,66.28,64.72,64.88,64.88,278750
2010-11-17,64.84,65.0,64.44,64.84,64.84,297375
2010-11-18,65.0,65.2,64.56,65.04,65.04,854300
2010-11-19,65.72,65.76,64.88,65.52,65.52,330350
2010-11-22,66.0,66.0,64.84,64.92,64.92,153825
2010-11-23,64.84,65.12,63.76,63.76,63.76,371775
2010-11-24,65.08,66.92,64.88,66.76,66.76,577925
2010-11-25,67.0,67.16,66.6,66.92,66.92,284350
2010-11-26,66.6,67.04,66.0,67.04,67.04,274350
2010-11-29,67.2,67.56,65.68,65.76,65.76,260100
2010-11-30,65.56,66.32,65.48,65.72,65.72,531900
2010-12-01,66.36,68.0,65.64,67.8,67.8,407075
2010-12-02,67.6,68.08,66.64,68.08,68.08,665125
2010-12-03,68.2,68.2,66.8,67.28,67.28,472025
2010-12-06,67.44,67.56,67.0,67.2,67.2,244075
2010-12-07,67.2,67.96,67.04,67.88,67.88,313850
2010-12-08,67.6,68.2,67.48,68.16,68.16,328500
2010-12-09,68.36,68.36,65.92,66.68,66.68,574525
2010-12-10,66.68,67.08,66.24,66.48,66.48,182300
2010-12-13,66.88,66.92,65.72,65.72,65.72,248950
2010-12-14,65.96,66.76,65.68,66.68,66.68,254875
2010-12-15,66.4,66.8,65.6,65.6,65.6,299575
2010-12-16,65.68,66.0,65.08,65.72,65.72,281500
2010-12-17,66.36,66.4,65.6,65.6,65.6,899725
2010-12-20,66.12,66.16,65.32,65.88,65.88,394750
2010-12-21,66.04,66.36,65.56,65.56,65.56,294875
2010-12-22,65.6,65.8,64.2,64.2,64.2,1448900
2010-12-23,64.04,64.92,64.0,64.76,64.76,420850
2010-12-27,64.72,64.8,63.8,64.2,64.2,178825
2010-12-28,64.24,64.4,64.04,64.12,64.12,104225
2010-12-29,64.36,64.56,63.84,64.16,64.16,119950
2010-12-30,64.6,64.6,62.76,62.76,62.76,255650
2011-01-03,62.84,63.8,62.84,63.64,63.64,244050
2011-01-04,64.0,65.04,63.48,64.68,64.68,691375
2011-01-05,64.4,64.68,63.04,63.16,63.16,476300
2011-01-06,62.44,64.6,62.44,62.64,62.64,759300
2011-01-07,62.64,63.2,62.16,62.16,62.16,419925
2011-01-10,62.2,62.88,61.56,61.76,61.76,260375
2011-01-11,62.12,63.76,61.84,63.0,63.0,733125
2011-01-12,64.0,64.0,62.52,63.16,63.16,510775
2011-01-13,63.44,63.48,61.2,61.24,61.24,673900
2011-01-14,61.4,61.76,60.56,61.4,61.4,580325
2011-01-17,62.8,63.28,62.0,62.8,62.8,741300
2011-01-18,62.84,63.92,62.48,63.88,63.88,702925
2011-01-19,64.0,64.36,63.52,64.0,64.0,895075
2011-01-20,63.64,64.12,62.68,63.56,63.56,983275
2011-01-21,63.36,63.92,63.12,63.24,63.24,859500
2011-01-24,63.6,63.6,62.56,62.64,62.64,389075
2011-01-25,62.6,62.8,62.08,62.36,62.36,274425
2011-01-26,62.8,63.2,62.52,62.76,62.76,410400
2011-01-27,62.84,62.88,61.8,62.0,62.0,305800
2011-01-28,62.4,62.52,61.44,62.12,62.12,482225
2011-01-31,62.2,62.2,61.2,61.44,61.44,306925
2011-02-01,61.6,62.84,61.6,62.76,62.76,401525
2011-02-02,62.8,63.52,62.04,62.76,62.76,381050
2011-02-03,62.6,63.24,62.08,62.6,62.6,461250
2011-02-04,62.6,63.08,62.52,62.76,62.76,414300
2011-02-07,62.76,63.48,62.72,63.24,63.24,363050
2011-02-08,63.4,63.4,62.48,62.8,62.8,268350
2011-02-09,62.84,63.72,62.72,63.32,63.32,403200
2011-02-10,63.36,63.96,63.12,63.56,63.56,276725
2011-02-11,63.32,64.52,63.04,64.32,64.32,355900
2011-02-14,64.88,65.36,64.64,64.84,64.84,370625
2011-02-15,65.16,65.4,64.92,65.2,65.2,299050
2011-02-16,65.52,65.84,65.04,65.2,65.2,504675
2011-02-17,65.32,65.36,64.4,64.56,64.56,353475
2011-02-18,64.32,64.72,63.92,64.4,64.4,1106825
2011-02-21,64.56,65.36,64.0,64.0,64.0,253450
2011-02-22,64.0,64.04,63.04,63.92,63.92,388525
